,term,term_d,rate
2015-02-16,0d,0.0,2.5897
2015-02-16,1m,0.08,3.1646
2015-02-16,2m,0.17,3.1069999999999998
2015-02-16,3m,0.25,3.0756
2015-02-16,6m,0.5,3.0182
2015-02-16,9m,0.75,3.0432
2015-02-16,1y,1.0,3.0801
2015-02-16,2y,2.0,3.0527
2015-02-16,3y,3.0,3.0588
2015-02-16,4y,4.0,3.1288
2015-02-16,5y,5.0,3.1967
2015-02-16,6y,6.0,3.2152
2015-02-16,7y,7.0,3.2206
2015-02-16,8y,8.0,3.2477
2015-02-16,9y,9.0,3.2933
2015-02-16,10y,10.0,3.3374
2015-02-16,15y,15.0,3.5549
2015-02-16,20y,20.0,3.7238
2015-02-16,30y,30.0,3.8877
2015-02-16,40y,40.0,3.9592
2015-02-16,50y,50.0,4.0261
