,term,term_d,rate
2011-05-17,0d,0.0,1.5594
2011-05-17,1m,0.08,2.2173
2011-05-17,2m,0.17,2.6661
2011-05-17,3m,0.25,2.7574
2011-05-17,6m,0.5,2.8977
2011-05-17,9m,0.75,2.9138
2011-05-17,1y,1.0,2.9596
2011-05-17,2y,2.0,3.1547
2011-05-17,3y,3.0,3.2922
2011-05-17,4y,4.0,3.3711
2011-05-17,5y,5.0,3.4532
2011-05-17,6y,6.0,3.6206
2011-05-17,7y,7.0,3.654
2011-05-17,8y,8.0,3.7594
2011-05-17,9y,9.0,3.8046
2011-05-17,10y,10.0,3.8318
2011-05-17,15y,15.0,4.0293
2011-05-17,20y,20.0,4.1503
2011-05-17,30y,30.0,4.2816
2011-05-17,40y,40.0,4.3608
2011-05-17,50y,50.0,4.4247
