,term,term_d,rate
2013-03-19,0d,0.0,1.5127
2013-03-19,1m,0.08,2.2396
2013-03-19,2m,0.17,2.6952
2013-03-19,3m,0.25,2.7097
2013-03-19,6m,0.5,2.7248
2013-03-19,9m,0.75,2.7152
2013-03-19,1y,1.0,2.7514
2013-03-19,2y,2.0,3.0573
2013-03-19,3y,3.0,3.0953
2013-03-19,4y,4.0,3.2756
2013-03-19,5y,5.0,3.2954
2013-03-19,6y,6.0,3.4624
2013-03-19,7y,7.0,3.4882
2013-03-19,8y,8.0,3.533
2013-03-19,9y,9.0,3.5654
2013-03-19,10y,10.0,3.5922
2013-03-19,15y,15.0,3.8588
2013-03-19,20y,20.0,4.1093
2013-03-19,30y,30.0,4.2053
2013-03-19,40y,40.0,4.2864
2013-03-19,50y,50.0,4.3471
