,term,term_d,rate
2014-07-22,0d,0.0,2.3797
2014-07-22,1m,0.08,3.7653
2014-07-22,2m,0.17,3.4576
2014-07-22,3m,0.25,3.425
2014-07-22,6m,0.5,3.4798
2014-07-22,9m,0.75,3.5809
2014-07-22,1y,1.0,3.7799
2014-07-22,2y,2.0,3.8816
2014-07-22,3y,3.0,3.9344
2014-07-22,4y,4.0,3.9939999999999998
2014-07-22,5y,5.0,4.055
2014-07-22,6y,6.0,4.102
2014-07-22,7y,7.0,4.1929
2014-07-22,8y,8.0,4.2285
2014-07-22,9y,9.0,4.2511
2014-07-22,10y,10.0,4.2717
2014-07-22,15y,15.0,4.4538
2014-07-22,20y,20.0,4.6358
2014-07-22,30y,30.0,4.7807
2014-07-22,40y,40.0,4.8783
2014-07-22,50y,50.0,4.9225
