,term,term_d,rate
2013-07-23,0d,0.0,2.6219
2013-07-23,1m,0.08,3.6124
2013-07-23,2m,0.17,3.6124
2013-07-23,3m,0.25,3.5799
2013-07-23,6m,0.5,3.6643
2013-07-23,9m,0.75,3.5527
2013-07-23,1y,1.0,3.5503
2013-07-23,2y,2.0,3.5929
2013-07-23,3y,3.0,3.6239
2013-07-23,4y,4.0,3.6211
2013-07-23,5y,5.0,3.5984
2013-07-23,6y,6.0,3.6832
2013-07-23,7y,7.0,3.69
2013-07-23,8y,8.0,3.7031
2013-07-23,9y,9.0,3.7589
2013-07-23,10y,10.0,3.7602
2013-07-23,15y,15.0,3.8771
2013-07-23,20y,20.0,4.0519
2013-07-23,30y,30.0,4.1606
2013-07-23,40y,40.0,4.2392
2013-07-23,50y,50.0,4.2731
