,term,term_d,rate
2014-05-19,0d,0.0,1.5727
2014-05-19,1m,0.08,2.6805
2014-05-19,2m,0.17,2.9582
2014-05-19,3m,0.25,3.0629
2014-05-19,6m,0.5,3.3837
2014-05-19,9m,0.75,3.4947
2014-05-19,1y,1.0,3.4882
2014-05-19,2y,2.0,3.6833
2014-05-19,3y,3.0,3.9474
2014-05-19,4y,4.0,3.9836
2014-05-19,5y,5.0,4.0472
2014-05-19,6y,6.0,4.0575
2014-05-19,7y,7.0,4.1054
2014-05-19,8y,8.0,4.1245
2014-05-19,9y,9.0,4.1652
2014-05-19,10y,10.0,4.1708
2014-05-19,15y,15.0,4.3968
2014-05-19,20y,20.0,4.6088
2014-05-19,30y,30.0,4.7246
2014-05-19,40y,40.0,4.8117
2014-05-19,50y,50.0,4.8634
