,term,term_d,rate
2011-06-28,0d,0.0,2.9019999999999997
2011-06-28,1m,0.08,3.1796
2011-06-28,2m,0.17,3.38
2011-06-28,3m,0.25,3.408
2011-06-28,6m,0.5,3.4244
2011-06-28,9m,0.75,3.4545
2011-06-28,1y,1.0,3.5007
2011-06-28,2y,2.0,3.5338
2011-06-28,3y,3.0,3.4552
2011-06-28,4y,4.0,3.5041
2011-06-28,5y,5.0,3.5467
2011-06-28,6y,6.0,3.6368
2011-06-28,7y,7.0,3.7267
2011-06-28,8y,8.0,3.8463
2011-06-28,9y,9.0,3.88
2011-06-28,10y,10.0,3.88
2011-06-28,15y,15.0,4.1016
2011-06-28,20y,20.0,4.2893
2011-06-28,30y,30.0,4.5058
2011-06-28,40y,40.0,4.5573
2011-06-28,50y,50.0,4.6168
