,term,term_d,rate
2014-05-13,0d,0.0,1.5267
2014-05-13,1m,0.08,2.5615
2014-05-13,2m,0.17,2.9399
2014-05-13,3m,0.25,2.9512
2014-05-13,6m,0.5,3.3626
2014-05-13,9m,0.75,3.5093
2014-05-13,1y,1.0,3.5024
2014-05-13,2y,2.0,3.6731
2014-05-13,3y,3.0,3.9330000000000003
2014-05-13,4y,4.0,3.9936
2014-05-13,5y,5.0,3.9997
2014-05-13,6y,6.0,4.0475
2014-05-13,7y,7.0,4.084
2014-05-13,8y,8.0,4.1174
2014-05-13,9y,9.0,4.1402
2014-05-13,10y,10.0,4.1505
2014-05-13,15y,15.0,4.3759
2014-05-13,20y,20.0,4.5879
2014-05-13,30y,30.0,4.7037
2014-05-13,40y,40.0,4.7908
2014-05-13,50y,50.0,4.8425
