,term,term_d,rate
2012-11-29,0d,0.0,1.8295
2012-11-29,1m,0.08,2.3857
2012-11-29,2m,0.17,2.8311
2012-11-29,3m,0.25,2.8577
2012-11-29,6m,0.5,2.8337
2012-11-29,9m,0.75,2.8389
2012-11-29,1y,1.0,2.8665
2012-11-29,2y,2.0,3.0177
2012-11-29,3y,3.0,3.0317
2012-11-29,4y,4.0,3.1557
2012-11-29,5y,5.0,3.2474
2012-11-29,6y,6.0,3.3583
2012-11-29,7y,7.0,3.4414
2012-11-29,8y,8.0,3.467
2012-11-29,9y,9.0,3.4991
2012-11-29,10y,10.0,3.5311
2012-11-29,15y,15.0,3.8322
2012-11-29,20y,20.0,4.0893
2012-11-29,30y,30.0,4.1923
2012-11-29,40y,40.0,4.2778
2012-11-29,50y,50.0,4.3409
