,term,term_d,rate
2015-08-17,0d,0.0,1.0944
2015-08-17,1m,0.08,2.0894
2015-08-17,2m,0.17,2.2359999999999998
2015-08-17,3m,0.25,2.2509
2015-08-17,6m,0.5,2.2579
2015-08-17,9m,0.75,2.2225
2015-08-17,1y,1.0,2.2466
2015-08-17,2y,2.0,2.5957
2015-08-17,3y,3.0,2.9324
2015-08-17,4y,4.0,3.1154
2015-08-17,5y,5.0,3.2521
2015-08-17,6y,6.0,3.4252
2015-08-17,7y,7.0,3.5033
2015-08-17,8y,8.0,3.5128
2015-08-17,9y,9.0,3.5167
2015-08-17,10y,10.0,3.5176
2015-08-17,15y,15.0,3.6856
2015-08-17,20y,20.0,3.8357
2015-08-17,30y,30.0,3.9546
2015-08-17,40y,40.0,4.0103
2015-08-17,50y,50.0,4.0561
