,term,term_d,rate
2014-05-12,0d,0.0,1.3902
2014-05-12,1m,0.08,2.6045
2014-05-12,2m,0.17,2.9499
2014-05-12,3m,0.25,2.9942
2014-05-12,6m,0.5,3.3480000000000003
2014-05-12,9m,0.75,3.5093
2014-05-12,1y,1.0,3.4974
2014-05-12,2y,2.0,3.6731
2014-05-12,3y,3.0,3.9291
2014-05-12,4y,4.0,3.9836
2014-05-12,5y,5.0,3.991
2014-05-12,6y,6.0,4.0675
2014-05-12,7y,7.0,4.0698
2014-05-12,8y,8.0,4.1023
2014-05-12,9y,9.0,4.1202
2014-05-12,10y,10.0,4.1205
2014-05-12,15y,15.0,4.3559
2014-05-12,20y,20.0,4.5679
2014-05-12,30y,30.0,4.6837
2014-05-12,40y,40.0,4.7708
2014-05-12,50y,50.0,4.8225
