,term,term_d,rate
2011-02-14,0d,0.0,1.7847
2011-02-14,1m,0.08,2.3464
2011-02-14,2m,0.17,2.7528
2011-02-14,3m,0.25,2.8105
2011-02-14,6m,0.5,2.966
2011-02-14,9m,0.75,3.0437
2011-02-14,1y,1.0,3.1664
2011-02-14,2y,2.0,3.2939
2011-02-14,3y,3.0,3.3807
2011-02-14,4y,4.0,3.5366
2011-02-14,5y,5.0,3.6771
2011-02-14,6y,6.0,3.8328
2011-02-14,7y,7.0,3.8504
2011-02-14,8y,8.0,3.8813
2011-02-14,9y,9.0,3.9642
2011-02-14,10y,10.0,4.0552
2011-02-14,15y,15.0,4.1883
2011-02-14,20y,20.0,4.2584
2011-02-14,30y,30.0,4.3532
2011-02-14,40y,40.0,4.4052
2011-02-14,50y,50.0,4.4708
