,term,term_d,rate
2013-06-19,0d,0.0,6.1764
2013-06-19,1m,0.08,4.8915
2013-06-19,2m,0.17,4.0443
2013-06-19,3m,0.25,3.3932
2013-06-19,6m,0.5,3.3826
2013-06-19,9m,0.75,3.4362
2013-06-19,1y,1.0,3.2606
2013-06-19,2y,2.0,3.3388
2013-06-19,3y,3.0,3.3597
2013-06-19,4y,4.0,3.3729
2013-06-19,5y,5.0,3.3809
2013-06-19,6y,6.0,3.4848
2013-06-19,7y,7.0,3.4906
2013-06-19,8y,8.0,3.5033
2013-06-19,9y,9.0,3.5473
2013-06-19,10y,10.0,3.5516
2013-06-19,15y,15.0,3.7665
2013-06-19,20y,20.0,3.9952
2013-06-19,30y,30.0,4.1327
2013-06-19,40y,40.0,4.2113
2013-06-19,50y,50.0,4.2591
