,term,term_d,rate
2014-12-18,0d,0.0,2.8457
2014-12-18,1m,0.08,3.911
2014-12-18,2m,0.17,3.7574
2014-12-18,3m,0.25,3.5816
2014-12-18,6m,0.5,3.4202
2014-12-18,9m,0.75,3.4591
2014-12-18,1y,1.0,3.4999
2014-12-18,2y,2.0,3.4678
2014-12-18,3y,3.0,3.4612
2014-12-18,4y,4.0,3.5271
2014-12-18,5y,5.0,3.6102
2014-12-18,6y,6.0,3.6561
2014-12-18,7y,7.0,3.6958
2014-12-18,8y,8.0,3.7245
2014-12-18,9y,9.0,3.7403
2014-12-18,10y,10.0,3.7614
2014-12-18,15y,15.0,3.9789
2014-12-18,20y,20.0,4.1688
2014-12-18,30y,30.0,4.2591
2014-12-18,40y,40.0,4.3183
2014-12-18,50y,50.0,4.3725
