,term,term_d,rate
2013-07-03,0d,0.0,2.5164
2013-07-03,1m,0.08,3.7669
2013-07-03,2m,0.17,3.7483
2013-07-03,3m,0.25,3.7137
2013-07-03,6m,0.5,3.4065
2013-07-03,9m,0.75,3.3377
2013-07-03,1y,1.0,3.4212
2013-07-03,2y,2.0,3.1739
2013-07-03,3y,3.0,3.1204
2013-07-03,4y,4.0,3.2839
2013-07-03,5y,5.0,3.275
2013-07-03,6y,6.0,3.3956
2013-07-03,7y,7.0,3.3934
2013-07-03,8y,8.0,3.5083
2013-07-03,9y,9.0,3.5398
2013-07-03,10y,10.0,3.5302
2013-07-03,15y,15.0,3.7584
2013-07-03,20y,20.0,3.9903
2013-07-03,30y,30.0,4.1302
2013-07-03,40y,40.0,4.2088
2013-07-03,50y,50.0,4.2578
