,term,term_d,rate
2012-08-10,0d,0.0,1.6039
2012-08-10,1m,0.08,2.0419
2012-08-10,2m,0.17,2.3055
2012-08-10,3m,0.25,2.3062
2012-08-10,6m,0.5,2.415
2012-08-10,9m,0.75,2.3853
2012-08-10,1y,1.0,2.3959
2012-08-10,2y,2.0,2.5738
2012-08-10,3y,3.0,2.6567
2012-08-10,4y,4.0,2.7247
2012-08-10,5y,5.0,2.9478
2012-08-10,6y,6.0,3.0716
2012-08-10,7y,7.0,3.168
2012-08-10,8y,8.0,3.2661
2012-08-10,9y,9.0,3.2792
2012-08-10,10y,10.0,3.2825
2012-08-10,15y,15.0,3.613
2012-08-10,20y,20.0,3.8939999999999997
2012-08-10,30y,30.0,4.1457
2012-08-10,40y,40.0,4.1812
2012-08-10,50y,50.0,4.2447
