,term,term_d,rate
2012-01-17,0d,0.0,4.2381
2012-01-17,1m,0.08,3.4967
2012-01-17,2m,0.17,2.9135
2012-01-17,3m,0.25,2.8056
2012-01-17,6m,0.5,2.7953
2012-01-17,9m,0.75,2.8039
2012-01-17,1y,1.0,2.8208
2012-01-17,2y,2.0,2.8559
2012-01-17,3y,3.0,2.9069
2012-01-17,4y,4.0,3.0142
2012-01-17,5y,5.0,3.0556
2012-01-17,6y,6.0,3.2895
2012-01-17,7y,7.0,3.305
2012-01-17,8y,8.0,3.3994
2012-01-17,9y,9.0,3.4034
2012-01-17,10y,10.0,3.4045
2012-01-17,15y,15.0,3.7099
2012-01-17,20y,20.0,3.9529
2012-01-17,30y,30.0,4.0492
2012-01-17,40y,40.0,4.1485
2012-01-17,50y,50.0,4.2378
