,term,term_d,rate
2012-12-04,0d,0.0,1.7147
2012-12-04,1m,0.08,2.3275
2012-12-04,2m,0.17,2.8039
2012-12-04,3m,0.25,2.8913
2012-12-04,6m,0.5,2.8374
2012-12-04,9m,0.75,2.8573
2012-12-04,1y,1.0,2.8815
2012-12-04,2y,2.0,3.0532
2012-12-04,3y,3.0,3.0904
2012-12-04,4y,4.0,3.1838
2012-12-04,5y,5.0,3.2795
2012-12-04,6y,6.0,3.3753
2012-12-04,7y,7.0,3.4593
2012-12-04,8y,8.0,3.4778
2012-12-04,9y,9.0,3.5094
2012-12-04,10y,10.0,3.5498
2012-12-04,15y,15.0,3.844
2012-12-04,20y,20.0,4.0986
2012-12-04,30y,30.0,4.1991
2012-12-04,40y,40.0,4.2846
2012-12-04,50y,50.0,4.3509
