,term,term_d,rate
2014-12-10,0d,0.0,2.3757
2014-12-10,1m,0.08,3.2479
2014-12-10,2m,0.17,3.3061
2014-12-10,3m,0.25,3.3002
2014-12-10,6m,0.5,3.3324
2014-12-10,9m,0.75,3.3747
2014-12-10,1y,1.0,3.3769
2014-12-10,2y,2.0,3.4046
2014-12-10,3y,3.0,3.4363
2014-12-10,4y,4.0,3.5158
2014-12-10,5y,5.0,3.6101
2014-12-10,6y,6.0,3.6769
2014-12-10,7y,7.0,3.7023
2014-12-10,8y,8.0,3.7071
2014-12-10,9y,9.0,3.7094
2014-12-10,10y,10.0,3.7111
2014-12-10,15y,15.0,3.9287
2014-12-10,20y,20.0,4.1186
2014-12-10,30y,30.0,4.2089
2014-12-10,40y,40.0,4.2539
2014-12-10,50y,50.0,4.3081
