,term,term_d,rate
2011-07-26,0d,0.0,3.7022
2011-07-26,1m,0.08,3.4371
2011-07-26,2m,0.17,3.2781
2011-07-26,3m,0.25,3.3644
2011-07-26,6m,0.5,3.6407
2011-07-26,9m,0.75,3.7407
2011-07-26,1y,1.0,3.7842
2011-07-26,2y,2.0,3.7195
2011-07-26,3y,3.0,3.7595
2011-07-26,4y,4.0,3.7775
2011-07-26,5y,5.0,3.8191
2011-07-26,6y,6.0,3.9010000000000002
2011-07-26,7y,7.0,3.9625
2011-07-26,8y,8.0,4.0277
2011-07-26,9y,9.0,4.0711
2011-07-26,10y,10.0,4.0753
2011-07-26,15y,15.0,4.2302
2011-07-26,20y,20.0,4.4029
2011-07-26,30y,30.0,4.5462
2011-07-26,40y,40.0,4.6326
2011-07-26,50y,50.0,4.6926
