,term,term_d,rate
2014-12-26,0d,0.0,2.8517
2014-12-26,1m,0.08,3.7327
2014-12-26,2m,0.17,3.5792
2014-12-26,3m,0.25,3.4162
2014-12-26,6m,0.5,3.2767
2014-12-26,9m,0.75,3.3059
2014-12-26,1y,1.0,3.3189
2014-12-26,2y,2.0,3.3673
2014-12-26,3y,3.0,3.4178
2014-12-26,4y,4.0,3.4864
2014-12-26,5y,5.0,3.5357
2014-12-26,6y,6.0,3.5472
2014-12-26,7y,7.0,3.5515
2014-12-26,8y,8.0,3.5718
2014-12-26,9y,9.0,3.6035
2014-12-26,10y,10.0,3.6339
2014-12-26,15y,15.0,3.8522
2014-12-26,20y,20.0,4.0421
2014-12-26,30y,30.0,4.1324
2014-12-26,40y,40.0,4.1915
2014-12-26,50y,50.0,4.2457
