,term,term_d,rate
2014-12-24,0d,0.0,2.9717
2014-12-24,1m,0.08,3.7827
2014-12-24,2m,0.17,3.595
2014-12-24,3m,0.25,3.4358
2014-12-24,6m,0.5,3.3607
2014-12-24,9m,0.75,3.3316
2014-12-24,1y,1.0,3.4005
2014-12-24,2y,2.0,3.4018
2014-12-24,3y,3.0,3.4048
2014-12-24,4y,4.0,3.4484
2014-12-24,5y,5.0,3.5027
2014-12-24,6y,6.0,3.5391
2014-12-24,7y,7.0,3.5698
2014-12-24,8y,8.0,3.5857
2014-12-24,9y,9.0,3.5908
2014-12-24,10y,10.0,3.5975
2014-12-24,15y,15.0,3.8158
2014-12-24,20y,20.0,4.0057
2014-12-24,30y,30.0,4.096
2014-12-24,40y,40.0,4.1681
2014-12-24,50y,50.0,4.2223
