,term,term_d,rate
2011-07-14,0d,0.0,3.3089
2011-07-14,1m,0.08,3.2895
2011-07-14,2m,0.17,3.2701
2011-07-14,3m,0.25,3.2541
2011-07-14,6m,0.5,3.3363
2011-07-14,9m,0.75,3.5666
2011-07-14,1y,1.0,3.5779
2011-07-14,2y,2.0,3.4898
2011-07-14,3y,3.0,3.5021
2011-07-14,4y,4.0,3.5477
2011-07-14,5y,5.0,3.5869
2011-07-14,6y,6.0,3.6852
2011-07-14,7y,7.0,3.7714
2011-07-14,8y,8.0,3.8585
2011-07-14,9y,9.0,3.9137
2011-07-14,10y,10.0,3.9204
2011-07-14,15y,15.0,4.1334
2011-07-14,20y,20.0,4.3285
2011-07-14,30y,30.0,4.4902
2011-07-14,40y,40.0,4.5765
2011-07-14,50y,50.0,4.6366
