,term,term_d,rate
2014-09-29,0d,0.0,2.1497
2014-09-29,1m,0.08,3.4964
2014-09-29,2m,0.17,3.5665
2014-09-29,3m,0.25,3.6712
2014-09-29,6m,0.5,3.8084
2014-09-29,9m,0.75,3.7415
2014-09-29,1y,1.0,3.7511
2014-09-29,2y,2.0,3.8245
2014-09-29,3y,3.0,3.8256
2014-09-29,4y,4.0,3.8704
2014-09-29,5y,5.0,3.9204
2014-09-29,6y,6.0,3.9312
2014-09-29,7y,7.0,3.955
2014-09-29,8y,8.0,3.9664
2014-09-29,9y,9.0,3.9857
2014-09-29,10y,10.0,3.9925
2014-09-29,15y,15.0,4.2095
2014-09-29,20y,20.0,4.3994
2014-09-29,30y,30.0,4.6133
2014-09-29,40y,40.0,4.6914
2014-09-29,50y,50.0,4.7456
