,term,term_d,rate
2012-08-31,0d,0.0,1.0103
2012-08-31,1m,0.08,1.9628
2012-08-31,2m,0.17,2.5374
2012-08-31,3m,0.25,2.5269
2012-08-31,6m,0.5,2.5724
2012-08-31,9m,0.75,2.675
2012-08-31,1y,1.0,2.6806
2012-08-31,2y,2.0,2.8629
2012-08-31,3y,3.0,2.9766
2012-08-31,4y,4.0,3.0384
2012-08-31,5y,5.0,3.1063
2012-08-31,6y,6.0,3.1994
2012-08-31,7y,7.0,3.2572
2012-08-31,8y,8.0,3.3093
2012-08-31,9y,9.0,3.3536
2012-08-31,10y,10.0,3.3928
2012-08-31,15y,15.0,3.6676
2012-08-31,20y,20.0,3.9382
2012-08-31,30y,30.0,4.1597
2012-08-31,40y,40.0,4.1916
2012-08-31,50y,50.0,4.2551
