,term,term_d,rate
2014-09-18,0d,0.0,2.4177
2014-09-18,1m,0.08,3.5769
2014-09-18,2m,0.17,3.5015
2014-09-18,3m,0.25,3.5633
2014-09-18,6m,0.5,3.8229
2014-09-18,9m,0.75,3.7995
2014-09-18,1y,1.0,3.7675
2014-09-18,2y,2.0,3.8764
2014-09-18,3y,3.0,3.9006
2014-09-18,4y,4.0,3.9203
2014-09-18,5y,5.0,3.9544
2014-09-18,6y,6.0,3.9938
2014-09-18,7y,7.0,4.0802
2014-09-18,8y,8.0,4.1056
2014-09-18,9y,9.0,4.13
2014-09-18,10y,10.0,4.1438
2014-09-18,15y,15.0,4.3295
2014-09-18,20y,20.0,4.5194
2014-09-18,30y,30.0,4.6866
2014-09-18,40y,40.0,4.7648
2014-09-18,50y,50.0,4.809
