,term,term_d,rate
2012-03-09,0d,0.0,1.358
2012-03-09,1m,0.08,2.3198
2012-03-09,2m,0.17,2.8968
2012-03-09,3m,0.25,2.8956
2012-03-09,6m,0.5,2.8561
2012-03-09,9m,0.75,2.8719
2012-03-09,1y,1.0,2.8922
2012-03-09,2y,2.0,2.968
2012-03-09,3y,3.0,3.0039999999999996
2012-03-09,4y,4.0,3.1492
2012-03-09,5y,5.0,3.1715
2012-03-09,6y,6.0,3.3786
2012-03-09,7y,7.0,3.4309
2012-03-09,8y,8.0,3.5241
2012-03-09,9y,9.0,3.5344
2012-03-09,10y,10.0,3.5367
2012-03-09,15y,15.0,3.7701
2012-03-09,20y,20.0,4.0134
2012-03-09,30y,30.0,4.1454
2012-03-09,40y,40.0,4.2413
2012-03-09,50y,50.0,4.3395
