,term,term_d,rate
2015-04-17,0d,0.0,1.8577
2015-04-17,1m,0.08,3.0431
2015-04-17,2m,0.17,3.0432
2015-04-17,3m,0.25,3.0448
2015-04-17,6m,0.5,3.03
2015-04-17,9m,0.75,3.0566
2015-04-17,1y,1.0,3.1628
2015-04-17,2y,2.0,3.1946
2015-04-17,3y,3.0,3.2273
2015-04-17,4y,4.0,3.3028
2015-04-17,5y,5.0,3.3977
2015-04-17,6y,6.0,3.4761
2015-04-17,7y,7.0,3.5307
2015-04-17,8y,8.0,3.5501
2015-04-17,9y,9.0,3.5577
2015-04-17,10y,10.0,3.5627
2015-04-17,15y,15.0,3.8267
2015-04-17,20y,20.0,4.0691
2015-04-17,30y,30.0,4.199
2015-04-17,40y,40.0,4.2852
2015-04-17,50y,50.0,4.3391
