,term,term_d,rate
2014-06-24,0d,0.0,2.0977
2014-06-24,1m,0.08,3.7483
2014-06-24,2m,0.17,3.2078
2014-06-24,3m,0.25,3.2162
2014-06-24,6m,0.5,3.2163
2014-06-24,9m,0.75,3.2213
2014-06-24,1y,1.0,3.3805
2014-06-24,2y,2.0,3.6011
2014-06-24,3y,3.0,3.7379
2014-06-24,4y,4.0,3.7996
2014-06-24,5y,5.0,3.8310000000000004
2014-06-24,6y,6.0,3.8805
2014-06-24,7y,7.0,3.9608
2014-06-24,8y,8.0,3.9972
2014-06-24,9y,9.0,4.0356
2014-06-24,10y,10.0,4.0515
2014-06-24,15y,15.0,4.2284
2014-06-24,20y,20.0,4.4204
2014-06-24,30y,30.0,4.5653
2014-06-24,40y,40.0,4.6629
2014-06-24,50y,50.0,4.7071
