,term,term_d,rate
2013-09-06,0d,0.0,2.2097
2013-09-06,1m,0.08,3.3941
2013-09-06,2m,0.17,3.5228
2013-09-06,3m,0.25,3.6426
2013-09-06,6m,0.5,3.6663
2013-09-06,9m,0.75,3.6086
2013-09-06,1y,1.0,3.6012
2013-09-06,2y,2.0,3.8966
2013-09-06,3y,3.0,3.9281
2013-09-06,4y,4.0,3.9482
2013-09-06,5y,5.0,3.9557
2013-09-06,6y,6.0,4.0092
2013-09-06,7y,7.0,4.0003
2013-09-06,8y,8.0,4.0242
2013-09-06,9y,9.0,4.0349
2013-09-06,10y,10.0,4.0455
2013-09-06,15y,15.0,4.1303
2013-09-06,20y,20.0,4.3348
2013-09-06,30y,30.0,4.357
2013-09-06,40y,40.0,4.3787
2013-09-06,50y,50.0,4.3986
