,term,term_d,rate
2012-06-19,0d,0.0,1.9288
2012-06-19,1m,0.08,1.9884
2012-06-19,2m,0.17,2.0479
2012-06-19,3m,0.25,2.0849
2012-06-19,6m,0.5,2.102
2012-06-19,9m,0.75,2.2842
2012-06-19,1y,1.0,2.3308
2012-06-19,2y,2.0,2.447
2012-06-19,3y,3.0,2.6365
2012-06-19,4y,4.0,2.7745
2012-06-19,5y,5.0,3.0580000000000003
2012-06-19,6y,6.0,3.1466
2012-06-19,7y,7.0,3.2234
2012-06-19,8y,8.0,3.384
2012-06-19,9y,9.0,3.4051
2012-06-19,10y,10.0,3.4093
2012-06-19,15y,15.0,3.6771
2012-06-19,20y,20.0,3.9525
2012-06-19,30y,30.0,4.1139
2012-06-19,40y,40.0,4.1759
2012-06-19,50y,50.0,4.2536
