,term,term_d,rate
2011-04-26,0d,0.0,1.6915
2011-04-26,1m,0.08,2.2924
2011-04-26,2m,0.17,2.6584
2011-04-26,3m,0.25,2.6629
2011-04-26,6m,0.5,2.7527
2011-04-26,9m,0.75,2.7796
2011-04-26,1y,1.0,2.8486
2011-04-26,2y,2.0,3.1145
2011-04-26,3y,3.0,3.2685
2011-04-26,4y,4.0,3.3707
2011-04-26,5y,5.0,3.4704
2011-04-26,6y,6.0,3.6628
2011-04-26,7y,7.0,3.6879
2011-04-26,8y,8.0,3.8046
2011-04-26,9y,9.0,3.8591
2011-04-26,10y,10.0,3.8960000000000004
2011-04-26,15y,15.0,4.0661
2011-04-26,20y,20.0,4.17
2011-04-26,30y,30.0,4.3015
2011-04-26,40y,40.0,4.3771
2011-04-26,50y,50.0,4.4411
