,term,term_d,rate
2011-08-08,0d,0.0,1.8249
2011-08-08,1m,0.08,2.5284
2011-08-08,2m,0.17,3.1368
2011-08-08,3m,0.25,3.2965
2011-08-08,6m,0.5,3.5305
2011-08-08,9m,0.75,3.5684
2011-08-08,1y,1.0,3.6233
2011-08-08,2y,2.0,3.677
2011-08-08,3y,3.0,3.6705
2011-08-08,4y,4.0,3.7819
2011-08-08,5y,5.0,3.862
2011-08-08,6y,6.0,3.8956
2011-08-08,7y,7.0,3.9335
2011-08-08,8y,8.0,3.9742
2011-08-08,9y,9.0,3.9928
2011-08-08,10y,10.0,4.0007
2011-08-08,15y,15.0,4.2228
2011-08-08,20y,20.0,4.4822
2011-08-08,30y,30.0,4.577
2011-08-08,40y,40.0,4.6576
2011-08-08,50y,50.0,4.7176
