,term,term_d,rate
2011-11-02,0d,0.0,2.4395
2011-11-02,1m,0.08,2.7807
2011-11-02,2m,0.17,3.0202
2011-11-02,3m,0.25,3.0459
2011-11-02,6m,0.5,3.0585
2011-11-02,9m,0.75,3.0594
2011-11-02,1y,1.0,3.0681
2011-11-02,2y,2.0,3.3333
2011-11-02,3y,3.0,3.4127
2011-11-02,4y,4.0,3.4653
2011-11-02,5y,5.0,3.5197
2011-11-02,6y,6.0,3.6177
2011-11-02,7y,7.0,3.6288
2011-11-02,8y,8.0,3.6977
2011-11-02,9y,9.0,3.7276
2011-11-02,10y,10.0,3.7208
2011-11-02,15y,15.0,3.9696
2011-11-02,20y,20.0,4.0739
2011-11-02,30y,30.0,4.1884
2011-11-02,40y,40.0,4.2888
2011-11-02,50y,50.0,4.3824
