,term,term_d,rate
2014-06-04,0d,0.0,1.6377
2014-06-04,1m,0.08,2.7145
2014-06-04,2m,0.17,2.8105
2014-06-04,3m,0.25,2.8737
2014-06-04,6m,0.5,3.0580000000000003
2014-06-04,9m,0.75,3.1260000000000003
2014-06-04,1y,1.0,3.2339
2014-06-04,2y,2.0,3.6074
2014-06-04,3y,3.0,3.7451
2014-06-04,4y,4.0,3.8163
2014-06-04,5y,5.0,3.8542
2014-06-04,6y,6.0,3.8865
2014-06-04,7y,7.0,3.9376
2014-06-04,8y,8.0,3.9697
2014-06-04,9y,9.0,4.0052
2014-06-04,10y,10.0,4.0114
2014-06-04,15y,15.0,4.1859
2014-06-04,20y,20.0,4.3779
2014-06-04,30y,30.0,4.5228
2014-06-04,40y,40.0,4.6204
2014-06-04,50y,50.0,4.6646
