,term,term_d,rate
2012-12-11,0d,0.0,1.8547
2012-12-11,1m,0.08,2.4887
2012-12-11,2m,0.17,2.8571
2012-12-11,3m,0.25,2.8715
2012-12-11,6m,0.5,2.8716
2012-12-11,9m,0.75,2.8818
2012-12-11,1y,1.0,2.8999
2012-12-11,2y,2.0,3.1311
2012-12-11,3y,3.0,3.162
2012-12-11,4y,4.0,3.2006
2012-12-11,5y,5.0,3.3009
2012-12-11,6y,6.0,3.39
2012-12-11,7y,7.0,3.4648
2012-12-11,8y,8.0,3.5154
2012-12-11,9y,9.0,3.5469999999999997
2012-12-11,10y,10.0,3.5658
2012-12-11,15y,15.0,3.8495
2012-12-11,20y,20.0,4.0973
2012-12-11,30y,30.0,4.1993
2012-12-11,40y,40.0,4.2849
2012-12-11,50y,50.0,4.3512
