,term,term_d,rate
2013-02-08,0d,0.0,1.9196
2013-02-08,1m,0.08,2.3591
2013-02-08,2m,0.17,2.6536
2013-02-08,3m,0.25,2.6793
2013-02-08,6m,0.5,2.707
2013-02-08,9m,0.75,2.6477
2013-02-08,1y,1.0,2.7658
2013-02-08,2y,2.0,3.0149
2013-02-08,3y,3.0,3.0660000000000003
2013-02-08,4y,4.0,3.2063
2013-02-08,5y,5.0,3.2652
2013-02-08,6y,6.0,3.4163
2013-02-08,7y,7.0,3.4656
2013-02-08,8y,8.0,3.5122
2013-02-08,9y,9.0,3.5508
2013-02-08,10y,10.0,3.5859
2013-02-08,15y,15.0,3.8525
2013-02-08,20y,20.0,4.0936
2013-02-08,30y,30.0,4.1994
2013-02-08,40y,40.0,4.2863
2013-02-08,50y,50.0,4.3517
