,term,term_d,rate
2014-01-21,0d,0.0,2.3617
2014-01-21,1m,0.08,5.337999999999999
2014-01-21,2m,0.17,4.313
2014-01-21,3m,0.25,3.9123
2014-01-21,6m,0.5,3.8026
2014-01-21,9m,0.75,3.6546
2014-01-21,1y,1.0,3.7799
2014-01-21,2y,2.0,4.0969999999999995
2014-01-21,3y,3.0,4.172
2014-01-21,4y,4.0,4.374
2014-01-21,5y,5.0,4.3482
2014-01-21,6y,6.0,4.5678
2014-01-21,7y,7.0,4.4941
2014-01-21,8y,8.0,4.6222
2014-01-21,9y,9.0,4.6183
2014-01-21,10y,10.0,4.5423
2014-01-21,15y,15.0,4.7626
2014-01-21,20y,20.0,4.9858
2014-01-21,30y,30.0,5.0878
2014-01-21,40y,40.0,5.1612
2014-01-21,50y,50.0,5.2161
