,term,term_d,rate
2014-05-30,0d,0.0,1.6467
2014-05-30,1m,0.08,2.6445
2014-05-30,2m,0.17,2.7982
2014-05-30,3m,0.25,2.9189999999999996
2014-05-30,6m,0.5,3.0989999999999998
2014-05-30,9m,0.75,3.3028
2014-05-30,1y,1.0,3.3589
2014-05-30,2y,2.0,3.6710000000000003
2014-05-30,3y,3.0,3.8622
2014-05-30,4y,4.0,3.9199
2014-05-30,5y,5.0,3.9339
2014-05-30,6y,6.0,3.9606
2014-05-30,7y,7.0,4.0072
2014-05-30,8y,8.0,4.0324
2014-05-30,9y,9.0,4.0652
2014-05-30,10y,10.0,4.0714
2014-05-30,15y,15.0,4.2459
2014-05-30,20y,20.0,4.4379
2014-05-30,30y,30.0,4.5728
2014-05-30,40y,40.0,4.6454
2014-05-30,50y,50.0,4.6771
