,term,term_d,rate
2011-04-01,0d,0.0,1.2648
2011-04-01,1m,0.08,1.8591
2011-04-01,2m,0.17,2.4044
2011-04-01,3m,0.25,2.6197
2011-04-01,6m,0.5,2.6967
2011-04-01,9m,0.75,2.7348
2011-04-01,1y,1.0,2.8259
2011-04-01,2y,2.0,3.1563
2011-04-01,3y,3.0,3.2328
2011-04-01,4y,4.0,3.4408
2011-04-01,5y,5.0,3.5071
2011-04-01,6y,6.0,3.6527
2011-04-01,7y,7.0,3.7395
2011-04-01,8y,8.0,3.8328
2011-04-01,9y,9.0,3.8823
2011-04-01,10y,10.0,3.9126
2011-04-01,15y,15.0,4.0421
2011-04-01,20y,20.0,4.1551
2011-04-01,30y,30.0,4.2814
2011-04-01,40y,40.0,4.3611
2011-04-01,50y,50.0,4.4268
