,term,term_d,rate
2012-09-24,0d,0.0,3.3338
2012-09-24,1m,0.08,2.9379
2012-09-24,2m,0.17,2.6991
2012-09-24,3m,0.25,2.7215
2012-09-24,6m,0.5,2.7592
2012-09-24,9m,0.75,2.7979
2012-09-24,1y,1.0,2.8401
2012-09-24,2y,2.0,3.0317
2012-09-24,3y,3.0,3.154
2012-09-24,4y,4.0,3.2628
2012-09-24,5y,5.0,3.2891
2012-09-24,6y,6.0,3.3758
2012-09-24,7y,7.0,3.431
2012-09-24,8y,8.0,3.4581
2012-09-24,9y,9.0,3.4784
2012-09-24,10y,10.0,3.4956
2012-09-24,15y,15.0,3.708
2012-09-24,20y,20.0,3.9539
2012-09-24,30y,30.0,4.1643
2012-09-24,40y,40.0,4.2214
2012-09-24,50y,50.0,4.2774
