,term,term_d,rate
2015-03-12,0d,0.0,2.7491
2015-03-12,1m,0.08,3.5571
2015-03-12,2m,0.17,3.4143
2015-03-12,3m,0.25,3.1469
2015-03-12,6m,0.5,3.1182
2015-03-12,9m,0.75,3.1067
2015-03-12,1y,1.0,3.0495
2015-03-12,2y,2.0,3.1288
2015-03-12,3y,3.0,3.2016
2015-03-12,4y,4.0,3.2535
2015-03-12,5y,5.0,3.2825
2015-03-12,6y,6.0,3.2926
2015-03-12,7y,7.0,3.2961
2015-03-12,8y,8.0,3.3289999999999997
2015-03-12,9y,9.0,3.3810000000000002
2015-03-12,10y,10.0,3.4412
2015-03-12,15y,15.0,3.6587
2015-03-12,20y,20.0,3.8276
2015-03-12,30y,30.0,3.987
2015-03-12,40y,40.0,4.0584
2015-03-12,50y,50.0,4.1363
