,term,term_d,rate
2012-05-30,0d,0.0,1.1438
2012-05-30,1m,0.08,1.796
2012-05-30,2m,0.17,2.2022
2012-05-30,3m,0.25,2.2189
2012-05-30,6m,0.5,2.2134
2012-05-30,9m,0.75,2.1941
2012-05-30,1y,1.0,2.2534
2012-05-30,2y,2.0,2.4346
2012-05-30,3y,3.0,2.5089
2012-05-30,4y,4.0,2.713
2012-05-30,5y,5.0,2.78
2012-05-30,6y,6.0,3.1167
2012-05-30,7y,7.0,3.2002
2012-05-30,8y,8.0,3.3680000000000003
2012-05-30,9y,9.0,3.3746
2012-05-30,10y,10.0,3.3766
2012-05-30,15y,15.0,3.6892
2012-05-30,20y,20.0,3.9646
2012-05-30,30y,30.0,4.1124
2012-05-30,40y,40.0,4.18
2012-05-30,50y,50.0,4.2497
