,term,term_d,rate
2012-09-11,0d,0.0,1.4439
2012-09-11,1m,0.08,2.1069
2012-09-11,2m,0.17,2.5048
2012-09-11,3m,0.25,2.5035
2012-09-11,6m,0.5,2.5601
2012-09-11,9m,0.75,2.6016
2012-09-11,1y,1.0,2.6574
2012-09-11,2y,2.0,2.9024
2012-09-11,3y,3.0,3.076
2012-09-11,4y,4.0,3.1511
2012-09-11,5y,5.0,3.2030000000000003
2012-09-11,6y,6.0,3.3198
2012-09-11,7y,7.0,3.4025
2012-09-11,8y,8.0,3.415
2012-09-11,9y,9.0,3.4415
2012-09-11,10y,10.0,3.4714
2012-09-11,15y,15.0,3.7055
2012-09-11,20y,20.0,3.963
2012-09-11,30y,30.0,4.1751
2012-09-11,40y,40.0,4.2212
2012-09-11,50y,50.0,4.2797
