,term,term_d,rate
2013-06-20,0d,0.0,11.9604
2013-06-20,1m,0.08,6.575
2013-06-20,2m,0.17,5.6346
2013-06-20,3m,0.25,5.0132
2013-06-20,6m,0.5,4.1903
2013-06-20,9m,0.75,3.9826
2013-06-20,1y,1.0,3.5606
2013-06-20,2y,2.0,3.6007
2013-06-20,3y,3.0,3.6054
2013-06-20,4y,4.0,3.6129
2013-06-20,5y,5.0,3.6209
2013-06-20,6y,6.0,3.6248
2013-06-20,7y,7.0,3.6259
2013-06-20,8y,8.0,3.6286
2013-06-20,9y,9.0,3.6669
2013-06-20,10y,10.0,3.7016
2013-06-20,15y,15.0,3.8431
2013-06-20,20y,20.0,4.0326
2013-06-20,30y,30.0,4.1514
2013-06-20,40y,40.0,4.23
2013-06-20,50y,50.0,4.2685
