,term,term_d,rate
2012-07-30,0d,0.0,1.4729
2012-07-30,1m,0.08,1.8223
2012-07-30,2m,0.17,2.1008
2012-07-30,3m,0.25,2.1592
2012-07-30,6m,0.5,2.265
2012-07-30,9m,0.75,2.285
2012-07-30,1y,1.0,2.2952
2012-07-30,2y,2.0,2.354
2012-07-30,3y,3.0,2.6024
2012-07-30,4y,4.0,2.6381
2012-07-30,5y,5.0,2.8429
2012-07-30,6y,6.0,3.0101
2012-07-30,7y,7.0,3.0775
2012-07-30,8y,8.0,3.2481
2012-07-30,9y,9.0,3.2707
2012-07-30,10y,10.0,3.2755
2012-07-30,15y,15.0,3.6088
2012-07-30,20y,20.0,3.8899
2012-07-30,30y,30.0,4.1141
2012-07-30,40y,40.0,4.1654
2012-07-30,50y,50.0,4.2289
