,term,term_d,rate
2015-01-22,0d,0.0,2.1787
2015-01-22,1m,0.08,3.3572
2015-01-22,2m,0.17,3.2189
2015-01-22,3m,0.25,3.1606
2015-01-22,6m,0.5,3.1533
2015-01-22,9m,0.75,3.2011
2015-01-22,1y,1.0,3.1652
2015-01-22,2y,2.0,3.1809
2015-01-22,3y,3.0,3.2055
2015-01-22,4y,4.0,3.285
2015-01-22,5y,5.0,3.3651
2015-01-22,6y,6.0,3.3864
2015-01-22,7y,7.0,3.3986
2015-01-22,8y,8.0,3.4177
2015-01-22,9y,9.0,3.4343
2015-01-22,10y,10.0,3.4521
2015-01-22,15y,15.0,3.6704
2015-01-22,20y,20.0,3.875
2015-01-22,30y,30.0,3.9753
2015-01-22,40y,40.0,4.0144
2015-01-22,50y,50.0,4.0742
