,term,term_d,rate
2015-11-05,0d,0.0,1.4828
2015-11-05,1m,0.08,2.2624
2015-11-05,2m,0.17,2.3972
2015-11-05,3m,0.25,2.3216
2015-11-05,6m,0.5,2.3845
2015-11-05,9m,0.75,2.3843
2015-11-05,1y,1.0,2.4342
2015-11-05,2y,2.0,2.6099
2015-11-05,3y,3.0,2.7618
2015-11-05,4y,4.0,2.8718
2015-11-05,5y,5.0,2.9657
2015-11-05,6y,6.0,3.0832
2015-11-05,7y,7.0,3.14
2015-11-05,8y,8.0,3.135
2015-11-05,9y,9.0,3.1246
2015-11-05,10y,10.0,3.115
2015-11-05,15y,15.0,3.4136
2015-11-05,20y,20.0,3.7369
2015-11-05,30y,30.0,3.8143
2015-11-05,40y,40.0,3.8659
2015-11-05,50y,50.0,3.9117
