,term,term_d,rate
2011-08-05,0d,0.0,1.9047
2011-08-05,1m,0.08,2.5773
2011-08-05,2m,0.17,3.1668
2011-08-05,3m,0.25,3.3265
2011-08-05,6m,0.5,3.5891
2011-08-05,9m,0.75,3.6596
2011-08-05,1y,1.0,3.6707
2011-08-05,2y,2.0,3.6906
2011-08-05,3y,3.0,3.7036
2011-08-05,4y,4.0,3.7978
2011-08-05,5y,5.0,3.8997
2011-08-05,6y,6.0,3.9177
2011-08-05,7y,7.0,3.948
2011-08-05,8y,8.0,3.9886
2011-08-05,9y,9.0,4.0286
2011-08-05,10y,10.0,4.0423
2011-08-05,15y,15.0,4.2428
2011-08-05,20y,20.0,4.4872
2011-08-05,30y,30.0,4.582
2011-08-05,40y,40.0,4.6627
2011-08-05,50y,50.0,4.7227
