,term,term_d,rate
2011-05-25,0d,0.0,3.2702
2011-05-25,1m,0.08,3.1543
2011-05-25,2m,0.17,3.0384
2011-05-25,3m,0.25,2.9
2011-05-25,6m,0.5,2.9924
2011-05-25,9m,0.75,3.0408
2011-05-25,1y,1.0,3.0577
2011-05-25,2y,2.0,3.1856
2011-05-25,3y,3.0,3.307
2011-05-25,4y,4.0,3.36
2011-05-25,5y,5.0,3.3968
2011-05-25,6y,6.0,3.6189
2011-05-25,7y,7.0,3.6456
2011-05-25,8y,8.0,3.7613
2011-05-25,9y,9.0,3.8321
2011-05-25,10y,10.0,3.8382
2011-05-25,15y,15.0,4.0383
2011-05-25,20y,20.0,4.1593
2011-05-25,30y,30.0,4.3113
2011-05-25,40y,40.0,4.3917
2011-05-25,50y,50.0,4.4556
