,term,term_d,rate
2011-11-21,0d,0.0,2.5994
2011-11-21,1m,0.08,2.5997
2011-11-21,2m,0.17,2.6001
2011-11-21,3m,0.25,2.6196
2011-11-21,6m,0.5,2.638
2011-11-21,9m,0.75,2.6011
2011-11-21,1y,1.0,2.611
2011-11-21,2y,2.0,3.0673
2011-11-21,3y,3.0,3.1681
2011-11-21,4y,4.0,3.3272
2011-11-21,5y,5.0,3.3959
2011-11-21,6y,6.0,3.549
2011-11-21,7y,7.0,3.5814
2011-11-21,8y,8.0,3.6442
2011-11-21,9y,9.0,3.6595
2011-11-21,10y,10.0,3.6598
2011-11-21,15y,15.0,3.8858
2011-11-21,20y,20.0,4.0294
2011-11-21,30y,30.0,4.1624
2011-11-21,40y,40.0,4.2547
2011-11-21,50y,50.0,4.3384
