,term,term_d,rate
2013-06-07,0d,0.0,7.5104
2013-06-07,1m,0.08,4.8152
2013-06-07,2m,0.17,3.0485
2013-06-07,3m,0.25,3.1058
2013-06-07,6m,0.5,3.0715
2013-06-07,9m,0.75,3.0407
2013-06-07,1y,1.0,3.0309
2013-06-07,2y,2.0,3.1359
2013-06-07,3y,3.0,3.1386
2013-06-07,4y,4.0,3.2235
2013-06-07,5y,5.0,3.2286
2013-06-07,6y,6.0,3.4181
2013-06-07,7y,7.0,3.4202
2013-06-07,8y,8.0,3.4298
2013-06-07,9y,9.0,3.4634
2013-06-07,10y,10.0,3.4822
2013-06-07,15y,15.0,3.7309
2013-06-07,20y,20.0,3.9773
2013-06-07,30y,30.0,4.1237
2013-06-07,40y,40.0,4.2023
2013-06-07,50y,50.0,4.2546
