,term,term_d,rate
2013-12-30,0d,0.0,1.9267
2013-12-30,1m,0.08,4.9547
2013-12-30,2m,0.17,4.7351
2013-12-30,3m,0.25,4.6321
2013-12-30,6m,0.5,4.2003
2013-12-30,9m,0.75,4.0388
2013-12-30,1y,1.0,4.1522
2013-12-30,2y,2.0,4.3405
2013-12-30,3y,3.0,4.3763
2013-12-30,4y,4.0,4.4988
2013-12-30,5y,5.0,4.4389
2013-12-30,6y,6.0,4.6573
2013-12-30,7y,7.0,4.5767
2013-12-30,8y,8.0,4.6160000000000005
2013-12-30,9y,9.0,4.6085
2013-12-30,10y,10.0,4.5437
2013-12-30,15y,15.0,4.7803
2013-12-30,20y,20.0,5.0035
2013-12-30,30y,30.0,5.1055
2013-12-30,40y,40.0,5.189
2013-12-30,50y,50.0,5.2439
