,term,term_d,rate
2014-10-13,0d,0.0,2.2327
2014-10-13,1m,0.08,3.6626
2014-10-13,2m,0.17,3.6655
2014-10-13,3m,0.25,3.6939
2014-10-13,6m,0.5,3.7384
2014-10-13,9m,0.75,3.7241
2014-10-13,1y,1.0,3.721
2014-10-13,2y,2.0,3.7802
2014-10-13,3y,3.0,3.7809
2014-10-13,4y,4.0,3.8285
2014-10-13,5y,5.0,3.8814
2014-10-13,6y,6.0,3.9037
2014-10-13,7y,7.0,3.9676
2014-10-13,8y,8.0,3.975
2014-10-13,9y,9.0,3.9916
2014-10-13,10y,10.0,3.9953
2014-10-13,15y,15.0,4.2136
2014-10-13,20y,20.0,4.4035
2014-10-13,30y,30.0,4.6452
2014-10-13,40y,40.0,4.7233
2014-10-13,50y,50.0,4.7775
