,term,term_d,rate
2014-05-28,0d,0.0,1.5867
2014-05-28,1m,0.08,2.7235
2014-05-28,2m,0.17,2.8482
2014-05-28,3m,0.25,2.9989999999999997
2014-05-28,6m,0.5,3.1552
2014-05-28,9m,0.75,3.3947
2014-05-28,1y,1.0,3.3732
2014-05-28,2y,2.0,3.6933
2014-05-28,3y,3.0,3.8899
2014-05-28,4y,4.0,3.9472
2014-05-28,5y,5.0,3.9618
2014-05-28,6y,6.0,4.005
2014-05-28,7y,7.0,4.0684
2014-05-28,8y,8.0,4.0874
2014-05-28,9y,9.0,4.1152
2014-05-28,10y,10.0,4.1457
2014-05-28,15y,15.0,4.3201
2014-05-28,20y,20.0,4.5121
2014-05-28,30y,30.0,4.6035
2014-05-28,40y,40.0,4.6517
2014-05-28,50y,50.0,4.6834
