,term,term_d,rate
2012-01-31,0d,0.0,1.7389
2012-01-31,1m,0.08,2.5123
2012-01-31,2m,0.17,2.8813
2012-01-31,3m,0.25,2.9083
2012-01-31,6m,0.5,2.7081
2012-01-31,9m,0.75,2.7612
2012-01-31,1y,1.0,2.7658
2012-01-31,2y,2.0,2.8406
2012-01-31,3y,3.0,2.8893
2012-01-31,4y,4.0,3.009
2012-01-31,5y,5.0,3.0502
2012-01-31,6y,6.0,3.2613
2012-01-31,7y,7.0,3.2988
2012-01-31,8y,8.0,3.3903
2012-01-31,9y,9.0,3.4031
2012-01-31,10y,10.0,3.4064
2012-01-31,15y,15.0,3.7059
2012-01-31,20y,20.0,3.9533
2012-01-31,30y,30.0,4.0549
2012-01-31,40y,40.0,4.1398
2012-01-31,50y,50.0,4.2291
