,term,term_d,rate
2012-09-07,0d,0.0,1.0699
2012-09-07,1m,0.08,1.9588
2012-09-07,2m,0.17,2.495
2012-09-07,3m,0.25,2.4933
2012-09-07,6m,0.5,2.5403
2012-09-07,9m,0.75,2.5987
2012-09-07,1y,1.0,2.6364
2012-09-07,2y,2.0,2.8518
2012-09-07,3y,3.0,2.9879
2012-09-07,4y,4.0,3.0971
2012-09-07,5y,5.0,3.1258
2012-09-07,6y,6.0,3.2707
2012-09-07,7y,7.0,3.3378
2012-09-07,8y,8.0,3.3622
2012-09-07,9y,9.0,3.3882
2012-09-07,10y,10.0,3.4162
2012-09-07,15y,15.0,3.6824
2012-09-07,20y,20.0,3.9532
2012-09-07,30y,30.0,4.1676
2012-09-07,40y,40.0,4.2087
2012-09-07,50y,50.0,4.2672
