,term,term_d,rate
2011-01-18,0d,0.0,1.5141
2011-01-18,1m,0.08,2.2687
2011-01-18,2m,0.17,2.7667
2011-01-18,3m,0.25,2.803
2011-01-18,6m,0.5,2.8544
2011-01-18,9m,0.75,2.8986
2011-01-18,1y,1.0,2.9357
2011-01-18,2y,2.0,3.1564
2011-01-18,3y,3.0,3.3559
2011-01-18,4y,4.0,3.4915
2011-01-18,5y,5.0,3.5998
2011-01-18,6y,6.0,3.7485
2011-01-18,7y,7.0,3.8177
2011-01-18,8y,8.0,3.8517
2011-01-18,9y,9.0,3.9171
2011-01-18,10y,10.0,3.9954
2011-01-18,15y,15.0,4.1467
2011-01-18,20y,20.0,4.2216
2011-01-18,30y,30.0,4.3164
2011-01-18,40y,40.0,4.3684
2011-01-18,50y,50.0,4.4333
