,term,term_d,rate
2015-02-17,0d,0.0,2.8077
2015-02-17,1m,0.08,3.1646
2015-02-17,2m,0.17,3.1072
2015-02-17,3m,0.25,3.0756
2015-02-17,6m,0.5,3.0182
2015-02-17,9m,0.75,3.0325
2015-02-17,1y,1.0,3.0624
2015-02-17,2y,2.0,3.0744
2015-02-17,3y,3.0,3.0948
2015-02-17,4y,4.0,3.1425
2015-02-17,5y,5.0,3.1974
2015-02-17,6y,6.0,3.2208
2015-02-17,7y,7.0,3.2314
2015-02-17,8y,8.0,3.2609
2015-02-17,9y,9.0,3.2999
2015-02-17,10y,10.0,3.3373
2015-02-17,15y,15.0,3.5549
2015-02-17,20y,20.0,3.7238
2015-02-17,30y,30.0,3.8877
2015-02-17,40y,40.0,3.9592
2015-02-17,50y,50.0,4.0261
