,term,term_d,rate
2013-05-30,0d,0.0,2.6364
2013-05-30,1m,0.08,2.8918
2013-05-30,2m,0.17,2.7910000000000004
2013-05-30,3m,0.25,2.7598
2013-05-30,6m,0.5,2.7975
2013-05-30,9m,0.75,2.8575
2013-05-30,1y,1.0,2.8609
2013-05-30,2y,2.0,3.032
2013-05-30,3y,3.0,3.0561
2013-05-30,4y,4.0,3.1261
2013-05-30,5y,5.0,3.1468
2013-05-30,6y,6.0,3.3421
2013-05-30,7y,7.0,3.3431
2013-05-30,8y,8.0,3.3883
2013-05-30,9y,9.0,3.4227
2013-05-30,10y,10.0,3.4339999999999997
2013-05-30,15y,15.0,3.7060000000000004
2013-05-30,20y,20.0,3.9671
2013-05-30,30y,30.0,4.1186
2013-05-30,40y,40.0,4.1972
2013-05-30,50y,50.0,4.2521
