,term,term_d,rate
2012-03-22,0d,0.0,1.9975
2012-03-22,1m,0.08,2.5134
2012-03-22,2m,0.17,2.8280000000000003
2012-03-22,3m,0.25,2.8347
2012-03-22,6m,0.5,2.8315
2012-03-22,9m,0.75,2.8502
2012-03-22,1y,1.0,2.8816
2012-03-22,2y,2.0,2.9685
2012-03-22,3y,3.0,2.9948
2012-03-22,4y,4.0,3.1431
2012-03-22,5y,5.0,3.1863
2012-03-22,6y,6.0,3.3719
2012-03-22,7y,7.0,3.4514
2012-03-22,8y,8.0,3.5407
2012-03-22,9y,9.0,3.5488
2012-03-22,10y,10.0,3.5502
2012-03-22,15y,15.0,3.7784
2012-03-22,20y,20.0,4.0442
2012-03-22,30y,30.0,4.1517
2012-03-22,40y,40.0,4.2227
2012-03-22,50y,50.0,4.3209
