,term,term_d,rate
2013-07-10,0d,0.0,2.5674
2013-07-10,1m,0.08,3.4576
2013-07-10,2m,0.17,3.4707
2013-07-10,3m,0.25,3.5499
2013-07-10,6m,0.5,3.4215
2013-07-10,9m,0.75,3.4567
2013-07-10,1y,1.0,3.5001
2013-07-10,2y,2.0,3.2417
2013-07-10,3y,3.0,3.2235
2013-07-10,4y,4.0,3.3467
2013-07-10,5y,5.0,3.3492
2013-07-10,6y,6.0,3.5016
2013-07-10,7y,7.0,3.4877
2013-07-10,8y,8.0,3.5671
2013-07-10,9y,9.0,3.5997
2013-07-10,10y,10.0,3.5802
2013-07-10,15y,15.0,3.7834
2013-07-10,20y,20.0,4.0028
2013-07-10,30y,30.0,4.1361
2013-07-10,40y,40.0,4.2147
2013-07-10,50y,50.0,4.2608
