,term,term_d,rate
2014-12-03,0d,0.0,2.2037
2014-12-03,1m,0.08,3.1636
2014-12-03,2m,0.17,3.088
2014-12-03,3m,0.25,3.1295
2014-12-03,6m,0.5,3.0676
2014-12-03,9m,0.75,3.0636
2014-12-03,1y,1.0,3.0643
2014-12-03,2y,2.0,3.1995
2014-12-03,3y,3.0,3.3355
2014-12-03,4y,4.0,3.4523
2014-12-03,5y,5.0,3.5372
2014-12-03,6y,6.0,3.5643
2014-12-03,7y,7.0,3.5754
2014-12-03,8y,8.0,3.5925
2014-12-03,9y,9.0,3.6079
2014-12-03,10y,10.0,3.6238
2014-12-03,15y,15.0,3.8408
2014-12-03,20y,20.0,4.0307
2014-12-03,30y,30.0,4.121
2014-12-03,40y,40.0,4.166
2014-12-03,50y,50.0,4.2202
