,term,term_d,rate
2012-01-20,0d,0.0,2.1489
2012-01-20,1m,0.08,2.5713
2012-01-20,2m,0.17,2.8705
2012-01-20,3m,0.25,2.8977
2012-01-20,6m,0.5,2.7103
2012-01-20,9m,0.75,2.8037
2012-01-20,1y,1.0,2.8155
2012-01-20,2y,2.0,2.8634
2012-01-20,3y,3.0,2.8942
2012-01-20,4y,4.0,2.9799
2012-01-20,5y,5.0,3.0307
2012-01-20,6y,6.0,3.2381
2012-01-20,7y,7.0,3.2817
2012-01-20,8y,8.0,3.3791
2012-01-20,9y,9.0,3.38
2012-01-20,10y,10.0,3.3808
2012-01-20,15y,15.0,3.698
2012-01-20,20y,20.0,3.9454
2012-01-20,30y,30.0,4.0567
2012-01-20,40y,40.0,4.141
2012-01-20,50y,50.0,4.2303
